CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME,time_used_str,time_used_second
1114684|484215|743082,OC - Created - Other,OC - Created - English language requirements,7/6/2019 8:59:44,0 days 1 hours 8 minutes 2 seconds,4082.0
1114684|484215|743082,Release Assessment Hold,Release Assessment Hold,7/6/2019 10:07:46,0 days 0 hours 0 minutes 39 seconds,39.0
1114684|484215|743082,Back to Triage,Back to Triage,7/6/2019 10:08:25,0 days 5 hours 46 minutes 40 seconds,20800.0
1114684|484215|743082,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,7/6/2019 15:55:05,0 days 0 hours 18 minutes 50 seconds,1130.0
1114684|484215|743082,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,7/6/2019 16:13:55,0 days 0 hours 0 minutes 22 seconds,22.0
1114684|484215|743082,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,7/6/2019 16:14:17,0 days 0 hours 2 minutes 27 seconds,147.0
1114684|484215|743082,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,7/6/2019 16:16:44,0 days 0 hours 11 minutes 16 seconds,676.0
1114684|484215|743082,Send for Assessment,Send for Assessment,7/6/2019 16:28:00,13 days 0 hours 18 minutes 10 seconds,1124290.0
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,20/6/2019 16:46:10,0 days 0 hours 0 minutes 28 seconds,28.0
1114684|484215|743082,Put Assessment On-Hold,Put Assessment On-Hold,20/6/2019 16:46:38,4 days 16 hours 53 minutes 1 seconds,406381.0
1114684|484215|743082,Release Assessment Hold,Release Assessment Hold,25/6/2019 9:39:39,0 days 1 hours 41 minutes 40 seconds,6100.0
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,25/6/2019 11:21:19,0 days 2 hours 47 minutes 52 seconds,10072.0
1114684|484215|743082,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,25/6/2019 14:09:11,0 days 0 hours 47 minutes 25 seconds,2845.0
1114684|484215|743082,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,25/6/2019 14:56:36,7 days 18 hours 27 minutes 22 seconds,671242.0
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,3/7/2019 9:23:58,0 days 0 hours 0 minutes 24 seconds,24.0
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,3/7/2019 9:24:22,0 days 0 hours 7 minutes 25 seconds,445.0
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,3/7/2019 9:31:47,0 days 0 hours 3 minutes 59 seconds,239.0
1114684|484215|743082,Assessment Outcome - Successful,Assessment Outcome - Successful,3/7/2019 9:35:46,NA,0.0
1062725|419008|649432,Send for Assessment,Send for Assessment,28/11/2018 12:55:10,0 days 0 hours 0 minutes 11 seconds,11.0
1062725|419008|649432,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),28/11/2018 12:55:21,33 days 13 hours 51 minutes 17 seconds,2901077.0
1062725|419008|649432,Acacdemic - Assessment Decision - No Decision,Acacdemic - Assessment Decision - No Decision,1/1/2019 2:46:38,2 days 9 hours 53 minutes 49 seconds,208429.0
1062725|419008|649432,Assessment Decision - Qualified,Assessment Decision - Qualified,3/1/2019 12:40:27,6 days 4 hours 36 minutes 8 seconds,534968.0
1062725|419008|649432,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,9/1/2019 17:16:35,0 days 18 hours 13 minutes 44 seconds,65624.0
1062725|419008|649432,Assessment Outcome - Successful,Assessment Outcome - Successful,10/1/2019 11:30:19,NA,0.0
1068985|426862|661450,Send for Assessment,Send for Assessment,10/12/2018 11:55:10,3 days 4 hours 50 minutes 43 seconds,276643.0
1068985|426862|661450,Assessment Decision - Qualified,Assessment Decision - Qualified,13/12/2018 16:45:53,0 days 0 hours 0 minutes 30 seconds,30.0
1068985|426862|661450,Assessment Decision - Qualified,Assessment Decision - Qualified,13/12/2018 16:46:23,6 days 15 hours 52 minutes 22 seconds,575542.0
1068985|426862|661450,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,20/12/2018 8:38:45,4 days 2 hours 1 minutes 0 seconds,352860.0
1068985|426862|661450,Assessment Outcome - Successful,Assessment Outcome - Successful,24/12/2018 10:39:45,NA,0.0
913846|533041|815617,Send for Assessment,Send for Assessment,17/10/2019 9:29:00,0 days 6 hours 35 minutes 32 seconds,23732.0
913846|533041|815617,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,17/10/2019 16:04:32,15 days 23 hours 37 minutes 30 seconds,1381050.0
913846|533041|815617,Back to Triage,Back to Triage,2/11/2019 15:42:02,2 days 0 hours 22 minutes 37 seconds,174157.0
913846|533041|815617,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,4/11/2019 16:04:39,0 days 0 hours 0 minutes 8 seconds,8.0
913846|533041|815617,Send for Assessment,Send for Assessment,4/11/2019 16:04:47,6 days 22 hours 38 minutes 37 seconds,599917.0
913846|533041|815617,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,11/11/2019 14:43:24,NA,0.0
1059270|412994|640221,Send for Assessment,Send for Assessment,17/12/2018 11:33:50,2 days 3 hours 21 minutes 28 seconds,184888.0
1059270|412994|640221,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,19/12/2018 14:55:18,14 days 1 hours 0 minutes 37 seconds,1213237.0
1059270|412994|640221,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,2/1/2019 15:55:55,NA,0.0
762725|499334|766697,Send for Assessment,Send for Assessment,16/10/2019 14:29:43,0 days 19 hours 1 minutes 1 seconds,68461.0
762725|499334|766697,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,17/10/2019 9:30:44,NA,0.0
835717|410671|636809,Send for Assessment,Send for Assessment,13/11/2018 13:52:23,9 days 1 hours 39 minutes 20 seconds,783560.0
835717|410671|636809,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,22/11/2018 15:31:43,NA,0.0
1153801|538391|823983,Send for Assessment,Send for Assessment,31/10/2019 15:28:59,28 days 2 hours 12 minutes 22 seconds,2427142.0
1153801|538391|823983,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,28/11/2019 17:41:21,NA,0.0
660857|474347|727887,Send for Assessment,Send for Assessment,13/4/2019 15:38:32,17 days 19 hours 10 minutes 23 seconds,1537823.0
660857|474347|727887,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,1/5/2019 10:48:55,9 days 4 hours 32 minutes 50 seconds,793970.0
660857|474347|727887,Assessment Outcome - Successful,Assessment Outcome - Successful,10/5/2019 15:21:45,NA,0.0
1071755|435422|673466,Send for Assessment,Send for Assessment,18/1/2019 11:15:01,0 days 0 hours 0 minutes 13 seconds,13.0
1071755|435422|673466,Put Assessment On-Hold,Put Assessment On-Hold,18/1/2019 11:15:14,0 days 0 hours 0 minutes 27 seconds,27.0
1071755|435422|673466,Assessment Decision - No Decision,Assessment Decision - No Decision,18/1/2019 11:15:41,13 days 3 hours 13 minutes 59 seconds,1134839.0
1071755|435422|673466,Assessment Decision - No Decision,Assessment Decision - No Decision,31/1/2019 14:29:40,0 days 19 hours 57 minutes 53 seconds,71873.0
1071755|435422|673466,AR - Requested - ELR,AR - Requested - English language proficiency,1/2/2019 10:27:33,0 days 0 hours 11 minutes 31 seconds,691.0
1071755|435422|673466,Release Assessment Hold,Release Assessment Hold,1/2/2019 10:39:04,0 days 0 hours 0 minutes 13 seconds,13.0
1071755|435422|673466,Back to Triage,Back to Triage,1/2/2019 10:39:17,0 days 0 hours 0 minutes 9 seconds,9.0
1071755|435422|673466,Put Triage On-Hold,Put Triage On-Hold,1/2/2019 10:39:26,180 days 5 hours 50 minutes 13 seconds,15573013.0
1071755|435422|673466,Release Triage Hold,Release Triage Hold,31/7/2019 16:29:39,0 days 0 hours 0 minutes 8 seconds,8.0
1071755|435422|673466,WITHDRAW & LOCK,WITHDRAW & LOCK,31/7/2019 16:29:47,NA,0.0
1061850|416881|646276,Send for Assessment,Send for Assessment,26/11/2018 14:46:31,106 days 17 hours 38 minutes 22 seconds,9221902.0
1061850|416881|646276,Assessment Decision - Qualified,Assessment Decision - Qualified,13/3/2019 8:24:53,2 days 10 hours 8 minutes 7 seconds,209287.0
1061850|416881|646276,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,15/3/2019 18:33:00,10 days 22 hours 2 minutes 22 seconds,943342.0
1061850|416881|646276,Assessment Outcome - Successful,Assessment Outcome - Successful,26/3/2019 16:35:22,NA,0.0
354059|390663|608273,Send for Assessment,Send for Assessment,26/9/2018 9:37:57,17 days 2 hours 57 minutes 46 seconds,1479466.0
354059|390663|608273,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,13/10/2018 12:35:43,4 days 22 hours 41 minutes 34 seconds,427294.0
354059|390663|608273,Assessment Outcome - Successful,Assessment Outcome - Successful,18/10/2018 11:17:17,NA,0.0
1185891|582655|884798,Send for Assessment,Send for Assessment,30/1/2020 10:27:38,NA,0.0
1132420|507235|778296,Send for Assessment,Send for Assessment,23/9/2019 13:10:06,8 days 20 hours 49 minutes 10 seconds,766150.0
1132420|507235|778296,Assessment Decision - Qualified,Assessment Decision - Qualified,2/10/2019 9:59:16,0 days 0 hours 3 minutes 26 seconds,206.0
1132420|507235|778296,Assessment Decision - Qualified,Assessment Decision - Qualified,2/10/2019 10:02:42,1 days 23 hours 58 minutes 8 seconds,172688.0
1132420|507235|778296,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,4/10/2019 10:00:50,8 days 1 hours 25 minutes 56 seconds,696356.0
1132420|507235|778296,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2019 11:26:46,NA,0.0
1037818|382051|595063,Send for Assessment,Send for Assessment,13/8/2018 14:39:41,13 days 23 hours 31 minutes 55 seconds,1207915.0
1037818|382051|595063,Assessment Decision - Qualified,Assessment Decision - Qualified,27/8/2018 14:11:36,0 days 0 hours 33 minutes 43 seconds,2023.0
1037818|382051|595063,Assessment Decision - Qualified,Assessment Decision - Qualified,27/8/2018 14:45:19,17 days 0 hours 15 minutes 0 seconds,1469700.0
1037818|382051|595063,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,13/9/2018 15:00:19,0 days 21 hours 6 minutes 1 seconds,75961.0
1037818|382051|595063,Assessment Outcome - Successful,Assessment Outcome - Successful,14/9/2018 12:06:20,NA,0.0
702235|479390|735328,Send for Assessment,Send for Assessment,31/5/2019 16:33:50,6 days 21 hours 32 minutes 29 seconds,595949.0
702235|479390|735328,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,7/6/2019 14:06:19,0 days 0 hours 1 minutes 29 seconds,89.0
702235|479390|735328,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,7/6/2019 14:07:48,NA,0.0
1101040|468693|719819,Send for Assessment,Send for Assessment,8/5/2019 15:29:16,3 days 2 hours 5 minutes 27 seconds,266727.0
1101040|468693|719819,Assessment Outcome - Ineligible / Withdrawn,Assessment Outcome - Ineligible / Withdrawn,11/5/2019 17:34:43,NA,0.0
1075845|436947|675528,Send for Assessment,Send for Assessment,1/2/2019 14:06:38,4 days 0 hours 43 minutes 36 seconds,348216.0
1075845|436947|675528,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,5/2/2019 14:50:14,NA,0.0
1097405|464257|713158,Send for Assessment,Send for Assessment,6/3/2019 9:03:27,NA,0.0
1115769|485466|745171,Send for Assessment,Send for Assessment,27/5/2019 13:23:53,1 days 2 hours 11 minutes 2 seconds,94262.0
1115769|485466|745171,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,28/5/2019 15:34:55,0 days 0 hours 2 minutes 1 seconds,121.0
1115769|485466|745171,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,28/5/2019 15:36:56,NA,0.0
916194|552425|845125,Send for Assessment,Send for Assessment,23/1/2020 12:44:38,7 days 2 hours 26 minutes 35 seconds,613595.0
916194|552425|845125,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,30/1/2020 15:11:13,0 days 23 hours 58 minutes 18 seconds,86298.0
916194|552425|845125,Assessment Decision - No Decision,Assessment Decision - No Decision,31/1/2020 15:09:31,0 days 0 hours 5 minutes 11 seconds,311.0
916194|552425|845125,Assessment Decision - Qualified,Assessment Decision - Qualified,31/1/2020 15:14:42,3 days 21 hours 58 minutes 37 seconds,338317.0
916194|552425|845125,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,4/2/2020 13:13:19,NA,0.0
1150782|533863|817032,Send for Assessment,Send for Assessment,12/11/2019 11:27:20,6 days 2 hours 36 minutes 59 seconds,527819.0
1150782|533863|817032,End My Assessment,End My Assessment,18/11/2019 14:04:19,3 days 2 hours 20 minutes 42 seconds,267642.0
1150782|533863|817032,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,21/11/2019 16:25:01,NA,0.0
1169881|561775|859124,Send for Assessment,Send for Assessment,8/1/2020 9:58:24,0 days 23 hours 32 minutes 51 seconds,84771.0
1169881|561775|859124,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,9/1/2020 9:31:15,4 days 1 hours 59 minutes 18 seconds,352758.0
1169881|561775|859124,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,13/1/2020 11:30:33,NA,0.0
1103842|474147|727584,Send for Assessment,Send for Assessment,7/5/2019 10:24:38,0 days 0 hours 4 minutes 35 seconds,275.0
1103842|474147|727584,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),7/5/2019 10:29:13,3 days 4 hours 31 minutes 34 seconds,275494.0
1103842|474147|727584,Assessment Decision - Qualified,Assessment Decision - Qualified,10/5/2019 15:00:47,0 days 0 hours 1 minutes 32 seconds,92.0
1103842|474147|727584,Assessment Decision - Qualified,Assessment Decision - Qualified,10/5/2019 15:02:19,14 days 7 hours 4 minutes 30 seconds,1235070.0
1103842|474147|727584,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,24/5/2019 22:06:49,3 days 15 hours 53 minutes 32 seconds,316412.0
1103842|474147|727584,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2019 14:00:21,NA,0.0
1110447|479220|735089,Send for Assessment,Send for Assessment,9/6/2019 11:06:11,3 days 2 hours 11 minutes 40 seconds,267100.0
1110447|479220|735089,Assessment Outcome - Successful,Assessment Outcome - Successful,12/6/2019 13:17:51,NA,0.0
1111306|480248|736601,Send for Assessment,Send for Assessment,8/5/2019 11:20:44,3 days 3 hours 12 minutes 32 seconds,270752.0
1111306|480248|736601,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 14:33:16,NA,0.0
923390|576015|876667,Send for Assessment,Send for Assessment,14/1/2020 9:19:48,2 days 0 hours 35 minutes 15 seconds,174915.0
923390|576015|876667,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,16/1/2020 9:55:03,0 days 0 hours 0 minutes 0 seconds,0.0
923390|576015|876667,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,16/1/2020 9:55:03,NA,0.0
837735|422153|653783,Send for Assessment,Send for Assessment,18/11/2018 15:56:21,0 days 17 hours 54 minutes 47 seconds,64487.0
837735|422153|653783,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,19/11/2018 9:51:08,0 days 0 hours 0 minutes 33 seconds,33.0
837735|422153|653783,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,19/11/2018 9:51:41,57 days 20 hours 57 minutes 15 seconds,5000235.0
837735|422153|653783,End My Assessment,End My Assessment,16/1/2019 6:48:56,0 days 8 hours 15 minutes 14 seconds,29714.0
837735|422153|653783,Assessment Decision - Qualified,Assessment Decision - Qualified,16/1/2019 15:04:10,4 days 22 hours 29 minutes 58 seconds,426598.0
837735|422153|653783,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,21/1/2019 13:34:08,0 days 2 hours 12 minutes 45 seconds,7965.0
837735|422153|653783,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,21/1/2019 15:46:53,NA,0.0
1090139|454580|698531,Send for Assessment,Send for Assessment,5/2/2019 12:15:35,1 days 3 hours 37 minutes 35 seconds,99455.0
1090139|454580|698531,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,6/2/2019 15:53:10,0 days 23 hours 23 minutes 57 seconds,84237.0
1090139|454580|698531,Assessment Outcome - Successful,Assessment Outcome - Successful,7/2/2019 15:17:07,NA,0.0
161176|451563|693990,Send for Assessment,Send for Assessment,4/2/2019 6:32:53,3 days 9 hours 48 minutes 44 seconds,294524.0
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:21:37,0 days 0 hours 8 minutes 21 seconds,501.0
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:29:58,0 days 0 hours 0 minutes 21 seconds,21.0
161176|451563|693990,Put Assessment On-Hold,Put Assessment On-Hold,7/2/2019 16:30:19,0 days 0 hours 15 minutes 25 seconds,925.0
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:45:44,0 days 0 hours 0 minutes 12 seconds,12.0
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:45:56,18 days 16 hours 3 minutes 37 seconds,1613017.0
161176|451563|693990,Release Assessment Hold,Release Assessment Hold,26/2/2019 8:49:33,0 days 0 hours 3 minutes 44 seconds,224.0
161176|451563|693990,Assessment Decision - Qualified,Assessment Decision - Qualified,26/2/2019 8:53:17,0 days 0 hours 0 minutes 17 seconds,17.0
161176|451563|693990,Assessment Decision - Qualified,Assessment Decision - Qualified,26/2/2019 8:53:34,0 days 0 hours 2 minutes 33 seconds,153.0
161176|451563|693990,Assessment Outcome - Successful,Assessment Outcome - Successful,26/2/2019 8:56:07,NA,0.0
1034720|382304|595455,Send for Assessment,Send for Assessment,6/9/2018 9:00:06,1 days 3 hours 49 minutes 15 seconds,100155.0
1034720|382304|595455,Assessment Decision - Qualified,Assessment Decision - Qualified,7/9/2018 12:49:21,0 days 0 hours 19 minutes 22 seconds,1162.0
