CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME
1138305|515182|790060,Send for Assessment,Send for Assessment,6/11/2019 12:29:27
1138305|515182|790060,Assessment Decision - Qualified,Assessment Decision - Qualified,14/11/2019 15:33:07
1138305|515182|790060,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,29/11/2019 15:27:54
1138305|515182|790060,Assessment Outcome - Successful,Assessment Outcome - Successful,13/12/2019 16:33:19
1048849|396177|616541,Send for Assessment,Send for Assessment,10/10/2018 11:02:50
1048849|396177|616541,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,10/10/2018 15:50:51
1048849|396177|616541,Put Assessment On-Hold,Put Assessment On-Hold,19/10/2018 10:08:51
1048849|396177|616541,Release Assessment Hold,Release Assessment Hold,19/10/2018 15:51:45
1048849|396177|616541,Put Assessment On-Hold,Put Assessment On-Hold,19/10/2018 15:52:53
1048849|396177|616541,Release Assessment Hold,Release Assessment Hold,22/10/2018 12:39:50
1048849|396177|616541,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,29/10/2018 11:37:07
1048849|396177|616541,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,29/10/2018 11:37:07
832797|478411|733948,Send for Assessment,Send for Assessment,7/5/2019 16:33:09
930987|361786|564008,Send for Assessment,Send for Assessment,7/6/2018 14:00:57
930987|361786|564008,Put Assessment On-Hold,Put Assessment On-Hold,15/6/2018 12:11:32
930987|361786|564008,Release Assessment Hold,Release Assessment Hold,15/6/2018 14:25:38
1037562|386109|651820,Send for Assessment,Send for Assessment,18/10/2018 12:59:04
1037562|386109|651820,Put Assessment On-Hold,Put Assessment On-Hold,18/10/2018 12:59:20
1037562|386109|651820,Release Assessment Hold,Release Assessment Hold,15/11/2018 10:41:29
1037562|386109|651820,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,15/11/2018 10:46:11
1037562|386109|651820,Assessment Outcome - Successful,Assessment Outcome - Successful,15/11/2018 10:46:51
1102908|470757|722761,Send for Assessment,Send for Assessment,16/5/2019 11:04:46
1102908|470757|722761,OC - Created - Other,OC - Created - Evidence of course completion,31/5/2019 14:18:49
1102908|470757|722761,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,25/7/2019 14:00:01
1052649|403155|625720,Send for Assessment,Send for Assessment,15/10/2018 11:14:37
1052649|403155|625720,Assessment Decision - Qualified,Assessment Decision - Qualified,28/10/2018 10:53:32
1052649|403155|625720,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,31/10/2018 1:28:04
1052649|403155|625720,Assessment Outcome - Successful,Assessment Outcome - Successful,1/11/2018 14:24:00
1017434|355950|554924,Send for Assessment,Send for Assessment,26/4/2018 10:18:28
1017434|355950|554924,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,22/5/2018 15:48:54
1017434|355950|554924,AR - Reviewed - ELR,AR - Reviewed - English language proficiency,20/6/2018 13:15:52
1077871|514419|788955,Send for Assessment,Send for Assessment,24/9/2019 16:26:50
1077871|514419|788955,Put Assessment On-Hold,Put Assessment On-Hold,2/10/2019 12:36:32
1077871|514419|788955,Release Assessment Hold,Release Assessment Hold,7/10/2019 13:16:21
1077871|514419|788955,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,2/11/2019 11:44:44
1077871|514419|788955,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),5/11/2019 9:42:13
832919|404288|627219,Send for Assessment,Send for Assessment,15/10/2018 15:51:34
832919|404288|627219,Assessment Outcome - Ineligible / Withdrawn,Assessment Outcome - Ineligible / Withdrawn,28/10/2018 14:10:12
1114684|484215|743082,Send for Assessment,Send for Assessment,4/6/2019 12:47:40
1114684|484215|743082,Assessment Decision - No Decision,Assessment Decision - No Decision,5/6/2019 11:00:38
1114684|484215|743082,Assessment Decision - No Decision,Assessment Decision - No Decision,5/6/2019 11:01:00
1114684|484215|743082,Put Assessment On-Hold,Put Assessment On-Hold,7/6/2019 8:38:42
1114684|484215|743082,OC - Created - Other,OC - Created - English language requirements,7/6/2019 8:59:44
1114684|484215|743082,Release Assessment Hold,Release Assessment Hold,7/6/2019 10:07:46
1114684|484215|743082,Back to Triage,Back to Triage,7/6/2019 10:08:25
1114684|484215|743082,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,7/6/2019 15:55:05
1114684|484215|743082,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,7/6/2019 16:13:55
1114684|484215|743082,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,7/6/2019 16:14:17
1114684|484215|743082,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,7/6/2019 16:16:44
1114684|484215|743082,Send for Assessment,Send for Assessment,7/6/2019 16:28:00
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,20/6/2019 16:46:10
1114684|484215|743082,Put Assessment On-Hold,Put Assessment On-Hold,20/6/2019 16:46:38
1114684|484215|743082,Release Assessment Hold,Release Assessment Hold,25/6/2019 9:39:39
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,25/6/2019 11:21:19
1114684|484215|743082,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,25/6/2019 14:09:11
1114684|484215|743082,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,25/6/2019 14:56:36
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,3/7/2019 9:23:58
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,3/7/2019 9:24:22
1114684|484215|743082,Assessment Decision - Qualified,Assessment Decision - Qualified,3/7/2019 9:31:47
1114684|484215|743082,Assessment Outcome - Successful,Assessment Outcome - Successful,3/7/2019 9:35:46
1062725|419008|649432,Send for Assessment,Send for Assessment,28/11/2018 12:55:10
1062725|419008|649432,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),28/11/2018 12:55:21
1062725|419008|649432,Acacdemic - Assessment Decision - No Decision,Acacdemic - Assessment Decision - No Decision,1/1/2019 2:46:38
1062725|419008|649432,Assessment Decision - Qualified,Assessment Decision - Qualified,3/1/2019 12:40:27
1062725|419008|649432,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,9/1/2019 17:16:35
1062725|419008|649432,Assessment Outcome - Successful,Assessment Outcome - Successful,10/1/2019 11:30:19
1068985|426862|661450,Send for Assessment,Send for Assessment,10/12/2018 11:55:10
1068985|426862|661450,Assessment Decision - Qualified,Assessment Decision - Qualified,13/12/2018 16:45:53
1068985|426862|661450,Assessment Decision - Qualified,Assessment Decision - Qualified,13/12/2018 16:46:23
1068985|426862|661450,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,20/12/2018 8:38:45
1068985|426862|661450,Assessment Outcome - Successful,Assessment Outcome - Successful,24/12/2018 10:39:45
913846|533041|815617,Send for Assessment,Send for Assessment,17/10/2019 9:29:00
913846|533041|815617,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,17/10/2019 16:04:32
913846|533041|815617,Back to Triage,Back to Triage,2/11/2019 15:42:02
913846|533041|815617,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,4/11/2019 16:04:39
913846|533041|815617,Send for Assessment,Send for Assessment,4/11/2019 16:04:47
913846|533041|815617,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,11/11/2019 14:43:24
1059270|412994|640221,Send for Assessment,Send for Assessment,17/12/2018 11:33:50
1059270|412994|640221,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,19/12/2018 14:55:18
1059270|412994|640221,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,2/1/2019 15:55:55
762725|499334|766697,Send for Assessment,Send for Assessment,16/10/2019 14:29:43
762725|499334|766697,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,17/10/2019 9:30:44
835717|410671|636809,Send for Assessment,Send for Assessment,13/11/2018 13:52:23
835717|410671|636809,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,22/11/2018 15:31:43
1153801|538391|823983,Send for Assessment,Send for Assessment,31/10/2019 15:28:59
1153801|538391|823983,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,28/11/2019 17:41:21
660857|474347|727887,Send for Assessment,Send for Assessment,13/4/2019 15:38:32
660857|474347|727887,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,1/5/2019 10:48:55
660857|474347|727887,Assessment Outcome - Successful,Assessment Outcome - Successful,10/5/2019 15:21:45
1071755|435422|673466,Send for Assessment,Send for Assessment,18/1/2019 11:15:01
1071755|435422|673466,Put Assessment On-Hold,Put Assessment On-Hold,18/1/2019 11:15:14
1071755|435422|673466,Assessment Decision - No Decision,Assessment Decision - No Decision,18/1/2019 11:15:41
1071755|435422|673466,Assessment Decision - No Decision,Assessment Decision - No Decision,31/1/2019 14:29:40
1071755|435422|673466,AR - Requested - ELR,AR - Requested - English language proficiency,1/2/2019 10:27:33
1071755|435422|673466,Release Assessment Hold,Release Assessment Hold,1/2/2019 10:39:04
1071755|435422|673466,Back to Triage,Back to Triage,1/2/2019 10:39:17
1071755|435422|673466,Put Triage On-Hold,Put Triage On-Hold,1/2/2019 10:39:26
1071755|435422|673466,Release Triage Hold,Release Triage Hold,31/7/2019 16:29:39
1071755|435422|673466,WITHDRAW & LOCK,WITHDRAW & LOCK,31/7/2019 16:29:47
1061850|416881|646276,Send for Assessment,Send for Assessment,26/11/2018 14:46:31
1061850|416881|646276,Assessment Decision - Qualified,Assessment Decision - Qualified,13/3/2019 8:24:53
1061850|416881|646276,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,15/3/2019 18:33:00
1061850|416881|646276,Assessment Outcome - Successful,Assessment Outcome - Successful,26/3/2019 16:35:22
354059|390663|608273,Send for Assessment,Send for Assessment,26/9/2018 9:37:57
354059|390663|608273,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,13/10/2018 12:35:43
354059|390663|608273,Assessment Outcome - Successful,Assessment Outcome - Successful,18/10/2018 11:17:17
1185891|582655|884798,Send for Assessment,Send for Assessment,30/1/2020 10:27:38
1132420|507235|778296,Send for Assessment,Send for Assessment,23/9/2019 13:10:06
1132420|507235|778296,Assessment Decision - Qualified,Assessment Decision - Qualified,2/10/2019 9:59:16
1132420|507235|778296,Assessment Decision - Qualified,Assessment Decision - Qualified,2/10/2019 10:02:42
1132420|507235|778296,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,4/10/2019 10:00:50
1132420|507235|778296,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2019 11:26:46
1037818|382051|595063,Send for Assessment,Send for Assessment,13/8/2018 14:39:41
1037818|382051|595063,Assessment Decision - Qualified,Assessment Decision - Qualified,27/8/2018 14:11:36
1037818|382051|595063,Assessment Decision - Qualified,Assessment Decision - Qualified,27/8/2018 14:45:19
1037818|382051|595063,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,13/9/2018 15:00:19
1037818|382051|595063,Assessment Outcome - Successful,Assessment Outcome - Successful,14/9/2018 12:06:20
702235|479390|735328,Send for Assessment,Send for Assessment,31/5/2019 16:33:50
702235|479390|735328,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,7/6/2019 14:06:19
702235|479390|735328,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,7/6/2019 14:07:48
1101040|468693|719819,Send for Assessment,Send for Assessment,8/5/2019 15:29:16
1101040|468693|719819,Assessment Outcome - Ineligible / Withdrawn,Assessment Outcome - Ineligible / Withdrawn,11/5/2019 17:34:43
1075845|436947|675528,Send for Assessment,Send for Assessment,1/2/2019 14:06:38
1075845|436947|675528,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,5/2/2019 14:50:14
1097405|464257|713158,Send for Assessment,Send for Assessment,6/3/2019 9:03:27
1115769|485466|745171,Send for Assessment,Send for Assessment,27/5/2019 13:23:53
1115769|485466|745171,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,28/5/2019 15:34:55
1115769|485466|745171,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,28/5/2019 15:36:56
916194|552425|845125,Send for Assessment,Send for Assessment,23/1/2020 12:44:38
916194|552425|845125,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,30/1/2020 15:11:13
916194|552425|845125,Assessment Decision - No Decision,Assessment Decision - No Decision,31/1/2020 15:09:31
916194|552425|845125,Assessment Decision - Qualified,Assessment Decision - Qualified,31/1/2020 15:14:42
916194|552425|845125,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,4/2/2020 13:13:19
1150782|533863|817032,Send for Assessment,Send for Assessment,12/11/2019 11:27:20
1150782|533863|817032,End My Assessment,End My Assessment,18/11/2019 14:04:19
1150782|533863|817032,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,21/11/2019 16:25:01
1169881|561775|859124,Send for Assessment,Send for Assessment,8/1/2020 9:58:24
1169881|561775|859124,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,9/1/2020 9:31:15
1169881|561775|859124,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,13/1/2020 11:30:33
1103842|474147|727584,Send for Assessment,Send for Assessment,7/5/2019 10:24:38
1103842|474147|727584,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),7/5/2019 10:29:13
1103842|474147|727584,Assessment Decision - Qualified,Assessment Decision - Qualified,10/5/2019 15:00:47
1103842|474147|727584,Assessment Decision - Qualified,Assessment Decision - Qualified,10/5/2019 15:02:19
1103842|474147|727584,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,24/5/2019 22:06:49
1103842|474147|727584,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2019 14:00:21
1110447|479220|735089,Send for Assessment,Send for Assessment,9/6/2019 11:06:11
1110447|479220|735089,Assessment Outcome - Successful,Assessment Outcome - Successful,12/6/2019 13:17:51
1111306|480248|736601,Send for Assessment,Send for Assessment,8/5/2019 11:20:44
1111306|480248|736601,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 14:33:16
923390|576015|876667,Send for Assessment,Send for Assessment,14/1/2020 9:19:48
923390|576015|876667,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,16/1/2020 9:55:03
923390|576015|876667,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,16/1/2020 9:55:03
837735|422153|653783,Send for Assessment,Send for Assessment,18/11/2018 15:56:21
837735|422153|653783,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,19/11/2018 9:51:08
837735|422153|653783,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,19/11/2018 9:51:41
837735|422153|653783,End My Assessment,End My Assessment,16/1/2019 6:48:56
837735|422153|653783,Assessment Decision - Qualified,Assessment Decision - Qualified,16/1/2019 15:04:10
837735|422153|653783,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,21/1/2019 13:34:08
837735|422153|653783,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,21/1/2019 15:46:53
1090139|454580|698531,Send for Assessment,Send for Assessment,5/2/2019 12:15:35
1090139|454580|698531,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,6/2/2019 15:53:10
1090139|454580|698531,Assessment Outcome - Successful,Assessment Outcome - Successful,7/2/2019 15:17:07
161176|451563|693990,Send for Assessment,Send for Assessment,4/2/2019 6:32:53
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:21:37
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:29:58
161176|451563|693990,Put Assessment On-Hold,Put Assessment On-Hold,7/2/2019 16:30:19
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:45:44
161176|451563|693990,Assessment Decision - No Decision,Assessment Decision - No Decision,7/2/2019 16:45:56
161176|451563|693990,Release Assessment Hold,Release Assessment Hold,26/2/2019 8:49:33
161176|451563|693990,Assessment Decision - Qualified,Assessment Decision - Qualified,26/2/2019 8:53:17
161176|451563|693990,Assessment Decision - Qualified,Assessment Decision - Qualified,26/2/2019 8:53:34
161176|451563|693990,Assessment Outcome - Successful,Assessment Outcome - Successful,26/2/2019 8:56:07
1034720|382304|595455,Send for Assessment,Send for Assessment,6/9/2018 9:00:06
1034720|382304|595455,Assessment Decision - Qualified,Assessment Decision - Qualified,7/9/2018 12:49:21
1034720|382304|595455,Assessment Decision - Qualified,Assessment Decision - Qualified,7/9/2018 13:08:43
1034720|382304|595455,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,12/9/2018 16:33:52
1034720|382304|595455,Assessment Outcome - Successful,Assessment Outcome - Successful,13/9/2018 16:25:36
1110498|479274|735167,Send for Assessment,Send for Assessment,9/5/2019 16:09:01
1110498|479274|735167,Assessment Decision - Qualified,Assessment Decision - Qualified,11/5/2019 16:12:39
1110498|479274|735167,Assessment Decision - Qualified,Assessment Decision - Qualified,11/5/2019 16:13:31
1110498|479274|735167,Assessment Decision - Qualified,Assessment Decision - Qualified,11/5/2019 16:22:11
1110498|479274|735167,Assessment Decision - Qualified,Assessment Decision - Qualified,13/5/2019 10:13:28
1110498|479274|735167,OC - Satisfied - Other,OC - Satisfied - English language requirements,16/5/2019 14:48:10
1110498|479274|735167,Assessment Outcome - Successful,Assessment Outcome - Successful,16/5/2019 15:36:08
1045292|391510|609537,Send for Assessment,Send for Assessment,18/9/2018 11:13:36
1045292|391510|609537,AR - Created - further information,AR - Created - Further information (1),10/10/2018 10:07:36
1045292|391510|609537,Back to Triage,Back to Triage,10/10/2018 10:07:54
1045292|391510|609537,Put Triage On-Hold,Put Triage On-Hold,10/10/2018 10:08:12
1045292|391510|609537,AR - Satisfied - further information,AR - Satisfied - Further information (1),18/10/2018 14:56:39
1045292|391510|609537,Assessment Decision - No Decision,Assessment Decision - No Decision,18/10/2018 14:59:13
1045292|391510|609537,Release Triage Hold,Release Triage Hold,18/10/2018 14:59:29
1045292|391510|609537,Send for Assessment,Send for Assessment,18/10/2018 14:59:40
758235|422186|653829,Send for Assessment,Send for Assessment,22/11/2018 11:26:16
758235|422186|653829,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,1/12/2018 9:49:24
1143409|522225|800592,Send for Assessment,Send for Assessment,4/10/2019 9:02:45
1021374|372858|581409,Send for Assessment,Send for Assessment,9/8/2018 15:21:06
1021374|372858|581409,Assessment Decision - Qualified,Assessment Decision - Qualified,13/8/2018 9:35:48
1021374|372858|581409,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,13/8/2018 14:27:39
1021374|372858|581409,Assessment Outcome - Successful,Assessment Outcome - Successful,15/8/2018 11:53:20
1027704|369135|575961,Send for Assessment,Send for Assessment,22/6/2018 10:45:53
1027704|369135|575961,Assessment Decision - Qualified,Assessment Decision - Qualified,2/7/2018 12:28:34
1027704|369135|575961,Assessment Decision - Qualified,Assessment Decision - Qualified,2/7/2018 12:29:36
1027704|369135|575961,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,27/8/2018 9:22:44
1027704|369135|575961,End My Assessment,End My Assessment,27/8/2018 9:23:01
1027704|369135|575961,Assessment Decision - No Decision,Assessment Decision - No Decision,27/8/2018 14:03:14
1027704|369135|575961,Assessment Decision - Qualified,Assessment Decision - Qualified,28/8/2018 13:01:33
1027704|369135|575961,Assessment Outcome - Successful,Assessment Outcome - Successful,28/8/2018 13:07:08
1105143|473407|726500,Send for Assessment,Send for Assessment,9/4/2019 13:23:28
1105143|473407|726500,Assessment Decision - Qualified,Assessment Decision - Qualified,11/5/2019 12:28:15
1105143|473407|726500,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 12:34:55
215569|501835|770278,Send for Assessment,Send for Assessment,29/8/2019 15:25:50
215569|501835|770278,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,25/9/2019 8:41:37
1151482|549626|841019,Send for Assessment,Send for Assessment,19/11/2019 10:24:31
1151482|549626|841019,End My Assessment,End My Assessment,21/1/2020 20:54:24
1151482|549626|841019,Put Assessment On-Hold,Put Assessment On-Hold,31/1/2020 15:14:19
134448|476542|731081,Send for Assessment,Send for Assessment,23/6/2019 14:36:59
134448|476542|731081,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,25/6/2019 14:51:11
134448|476542|731081,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,26/6/2019 14:28:34
860115|573254|873136,Send for Assessment,Send for Assessment,15/1/2020 10:03:21
1158036|554171|847645,Send for Assessment,Send for Assessment,13/12/2019 14:39:49
1158036|554171|847645,Back to Triage,Back to Triage,19/12/2019 9:57:38
1158036|554171|847645,Send for Assessment,Send for Assessment,19/12/2019 10:26:18
1045755|392141|610470,Send for Assessment,Send for Assessment,18/9/2018 10:02:13
1045755|392141|610470,Assessment Decision - Qualified,Assessment Decision - Qualified,20/9/2018 13:51:36
1045755|392141|610470,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,11/10/2018 23:34:03
1045755|392141|610470,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2018 14:24:00
1112137|481183|738111,Send for Assessment,Send for Assessment,27/5/2019 15:30:29
1112137|481183|738111,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,28/5/2019 13:44:20
1112137|481183|738111,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,28/5/2019 13:46:21
722408|378330|589526,Send for Assessment,Send for Assessment,5/9/2018 16:34:14
722408|378330|589526,OC - Created - Other,OC - Created - Evidence of course completion,10/9/2018 16:50:18
722408|378330|589526,Assessment Outcome - Successful,Assessment Outcome - Successful,10/9/2018 16:50:56
1163961|553660|846889,Send for Assessment,Send for Assessment,2/12/2019 10:25:32
1163961|553660|846889,Assessment Decision - Qualified,Assessment Decision - Qualified,16/12/2019 14:50:48
1163961|553660|846889,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,18/12/2019 15:49:35
1163961|553660|846889,Put Assessment On-Hold,Put Assessment On-Hold,19/12/2019 15:33:20
1163961|553660|846889,Release Assessment Hold,Release Assessment Hold,10/1/2020 11:01:17
1163961|553660|846889,Assessment Decision - No Decision,Assessment Decision - No Decision,10/1/2020 11:11:55
1163961|553660|846889,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,16/1/2020 22:31:56
960006|404758|627917,Send for Assessment,Send for Assessment,10/10/2018 9:49:01
960006|404758|627917,Assessment Decision - Qualified,Assessment Decision - Qualified,13/10/2018 12:25:23
960006|404758|627917,Assessment Outcome - Successful,Assessment Outcome - Successful,13/10/2018 14:12:26
636640|374250|583595,Send for Assessment,Send for Assessment,23/7/2018 13:11:51
636640|374250|583595,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,24/7/2018 9:40:45
636640|374250|583595,Assessment Decision - Qualified,Assessment Decision - Qualified,24/7/2018 9:49:32
636640|374250|583595,Assessment Decision - Qualified,Assessment Decision - Qualified,10/8/2018 13:33:08
636640|374250|583595,End My Assessment,End My Assessment,28/8/2018 14:53:21
70289|574074|874352,Send for Assessment,Send for Assessment,14/1/2020 13:04:57
70289|574074|874352,Send Referral,Send Referral,14/1/2020 13:07:34
70289|574074|874352,Assessment Decision - No Decision,Assessment Decision - No Decision,14/1/2020 13:08:08
70289|574074|874352,Provide Response,Provide Response,24/1/2020 15:50:49
70289|574074|874352,Assessment Outcome - Successful,Assessment Outcome - Successful,24/1/2020 16:06:21
358736|430948|667405,Send for Assessment,Send for Assessment,10/12/2018 11:06:28
358736|430948|667405,Back to Triage,Back to Triage,10/12/2018 11:35:52
358736|430948|667405,AR - Reviewed - ELR,AR - Reviewed - English language proficiency,10/12/2018 11:36:21
358736|430948|667405,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,10/12/2018 12:45:11
358736|430948|667405,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,10/12/2018 12:45:41
358736|430948|667405,Send for Assessment,Send for Assessment,11/12/2018 12:46:27
358736|430948|667405,Assessment Decision - Qualified,Assessment Decision - Qualified,19/12/2018 12:51:41
358736|430948|667405,Assessment Decision - Qualified,Assessment Decision - Qualified,19/12/2018 12:52:01
358736|430948|667405,Assessment Decision - Qualified,Assessment Decision - Qualified,4/1/2019 11:46:26
358736|430948|667405,Assessment Outcome - Successful,Assessment Outcome - Successful,4/1/2019 11:46:26
1116410|552890|845809,Send for Assessment,Send for Assessment,26/11/2019 10:43:08
836748|397957|619085,Send for Assessment,Send for Assessment,15/10/2018 13:03:16
836748|397957|619085,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,18/10/2018 12:58:14
1069136|427820|662838,Send for Assessment,Send for Assessment,14/12/2018 10:24:44
