CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME,time_used_str,time_used_second
1067094|426030|660203,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),10/12/2018 10:54:42,9 days 0 hours 48 minutes 18 seconds,780498.0
1067094|426030|660203,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,19/12/2018 11:43:00,NA,0.0
917077|545022|834429,Send for Assessment,Send for Assessment,7/11/2019 14:56:02,29 days 1 hours 13 minutes 32 seconds,2510012.0
917077|545022|834429,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,6/12/2019 16:09:34,7 days 20 hours 48 minutes 10 seconds,679690.0
917077|545022|834429,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,14/12/2019 12:57:44,NA,0.0
836622|377022|587548,Send for Assessment,Send for Assessment,26/9/2018 15:24:26,0 days 21 hours 43 minutes 49 seconds,78229.0
836622|377022|587548,Assessment Decision - Qualified,Assessment Decision - Qualified,27/9/2018 13:08:15,0 days 0 hours 9 minutes 0 seconds,540.0
836622|377022|587548,Assessment Decision - Qualified,Assessment Decision - Qualified,27/9/2018 13:17:15,0 days 0 hours 0 minutes 24 seconds,24.0
836622|377022|587548,OC - Created - Other,OC - Created - Evidence of course completion,27/9/2018 13:17:39,0 days 0 hours 0 minutes 40 seconds,40.0
836622|377022|587548,Assessment Outcome - Successful,Assessment Outcome - Successful,27/9/2018 13:18:19,NA,0.0
198520171|266984|425445,Send for Assessment,Send for Assessment,6/9/2017 11:45:39,22 days 2 hours 39 minutes 23 seconds,1910363.0
198520171|266984|425445,Assessment Decision - Qualified,Assessment Decision - Qualified,28/9/2017 14:25:02,3 days 17 hours 9 minutes 42 seconds,320982.0
198520171|266984|425445,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,2/10/2017 7:34:44,0 days 0 hours 1 minutes 9 seconds,69.0
198520171|266984|425445,End My Assessment,End My Assessment,2/10/2017 7:35:53,18 days 2 hours 39 minutes 8 seconds,1564748.0
198520171|266984|425445,Assessment Outcome - Successful,Assessment Outcome - Successful,20/10/2017 10:15:01,NA,0.0
831681|424792|657733,Send for Assessment,Send for Assessment,27/11/2018 14:56:29,3 days 22 hours 24 minutes 37 seconds,339877.0
831681|424792|657733,Assessment Decision - Qualified,Assessment Decision - Qualified,1/12/2018 13:21:06,17 days 2 hours 32 minutes 18 seconds,1477938.0
831681|424792|657733,Assessment Outcome - Successful,Assessment Outcome - Successful,18/12/2018 15:53:24,NA,0.0
834720|378924|590367,Send for Assessment,Send for Assessment,3/8/2018 11:06:35,3 days 6 hours 29 minutes 12 seconds,282552.0
834720|378924|590367,Assessment Decision - Qualified,Assessment Decision - Qualified,6/8/2018 17:35:47,12 days 1 hours 58 minutes 14 seconds,1043894.0
834720|378924|590367,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,18/8/2018 19:34:01,0 days 0 hours 0 minutes 26 seconds,26.0
834720|378924|590367,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,18/8/2018 19:34:27,2 days 19 hours 16 minutes 10 seconds,242170.0
834720|378924|590367,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,21/8/2018 14:50:37,1 days 23 hours 24 minutes 11 seconds,170651.0
834720|378924|590367,OC - Created - Other,OC - Created - Evidence of course completion,23/8/2018 14:14:48,0 days 0 hours 0 minutes 59 seconds,59.0
834720|378924|590367,Assessment Outcome - Successful,Assessment Outcome - Successful,23/8/2018 14:15:47,NA,0.0
635840|407594|632186,Send for Assessment,Send for Assessment,20/11/2018 16:32:55,6 days 18 hours 37 minutes 20 seconds,585440.0
635840|407594|632186,Assessment Decision - Qualified,Assessment Decision - Qualified,27/11/2018 11:10:15,0 days 0 hours 5 minutes 29 seconds,329.0
635840|407594|632186,Assessment Outcome - Successful,Assessment Outcome - Successful,27/11/2018 11:15:44,NA,0.0
834441|531597|813658,Send for Assessment,Send for Assessment,14/10/2019 11:27:47,19 days 2 hours 21 minutes 21 seconds,1650081.0
834441|531597|813658,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,2/11/2019 13:49:08,0 days 0 hours 0 minutes 30 seconds,30.0
834441|531597|813658,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,2/11/2019 13:49:38,NA,0.0
696317|380182|592243,Send for Assessment,Send for Assessment,22/11/2018 12:13:21,5 days 0 hours 55 minutes 30 seconds,435330.0
696317|380182|592243,Assessment Decision - Qualified,Assessment Decision - Qualified,27/11/2018 13:08:51,1 days 2 hours 49 minutes 42 seconds,96582.0
696317|380182|592243,Assessment Outcome - Successful,Assessment Outcome - Successful,28/11/2018 15:58:33,NA,0.0
904907|499819|767432,Send for Assessment,Send for Assessment,9/8/2019 15:52:34,4 days 0 hours 10 minutes 3 seconds,346203.0
904907|499819|767432,Assessment Decision - Qualified,Assessment Decision - Qualified,13/8/2019 16:02:37,30 days 20 hours 58 minutes 11 seconds,2667491.0
904907|499819|767432,Assessment Decision - Qualified,Assessment Decision - Qualified,13/9/2019 13:00:48,12 days 2 hours 21 minutes 44 seconds,1045304.0
904907|499819|767432,Assessment Outcome - Successful,Assessment Outcome - Successful,25/9/2019 15:22:32,NA,0.0
831432|340167|531545,Send for Assessment,Send for Assessment,15/2/2018 16:40:39,35 days 19 hours 59 minutes 39 seconds,3095979.0
831432|340167|531545,Assessment Decision - Qualified,Assessment Decision - Qualified,23/3/2018 12:40:18,12 days 20 hours 42 minutes 4 seconds,1111324.0
831432|340167|531545,Assessment Outcome - Successful,Assessment Outcome - Successful,5/4/2018 9:22:22,NA,0.0
1077512|438958|678692,Send for Assessment,Send for Assessment,8/2/2019 11:37:56,39 days 0 hours 46 minutes 32 seconds,3372392.0
1077512|438958|678692,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,19/3/2019 12:24:28,44 days 21 hours 6 minutes 42 seconds,3877602.0
1077512|438958|678692,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,3/5/2019 9:31:10,NA,0.0
1120211|548376|839373,Send for Assessment,Send for Assessment,25/11/2019 12:15:03,0 days 0 hours 4 minutes 9 seconds,249.0
1120211|548376|839373,Assessment Decision - Qualified,Assessment Decision - Qualified,25/11/2019 12:19:12,8 days 22 hours 46 minutes 52 seconds,773212.0
1120211|548376|839373,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2019 11:06:04,8 days 21 hours 39 minutes 55 seconds,769195.0
1120211|548376|839373,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,13/12/2019 8:45:59,1 days 7 hours 5 minutes 17 seconds,111917.0
1120211|548376|839373,Assessment Outcome - Successful,Assessment Outcome - Successful,14/12/2019 15:51:16,NA,0.0
1142353|520840|798661,Send for Assessment,Send for Assessment,22/11/2019 10:49:21,26 days 6 hours 48 minutes 8 seconds,2270888.0
1142353|520840|798661,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,18/12/2019 17:37:29,0 days 16 hours 17 minutes 54 seconds,58674.0
1142353|520840|798661,Assessment Outcome - Successful,Assessment Outcome - Successful,19/12/2019 9:55:23,NA,0.0
1144691|524003|803223,Send for Assessment,Send for Assessment,17/10/2019 15:22:38,15 days 21 hours 20 minutes 25 seconds,1372825.0
1144691|524003|803223,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,2/11/2019 12:43:03,0 days 1 hours 52 minutes 49 seconds,6769.0
1144691|524003|803223,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,2/11/2019 14:35:52,NA,0.0
828665|375544|585343,Send for Assessment,Send for Assessment,26/7/2018 12:30:42,4 days 4 hours 36 minutes 37 seconds,362197.0
828665|375544|585343,Assessment Decision - Qualified,Assessment Decision - Qualified,30/7/2018 17:07:19,0 days 22 hours 6 minutes 12 seconds,79572.0
828665|375544|585343,Assessment Outcome - Successful,Assessment Outcome - Successful,31/7/2018 15:13:31,NA,0.0
762481|389290|606210,Send for Assessment,Send for Assessment,11/9/2018 13:14:16,31 days 22 hours 22 minutes 36 seconds,2758956.0
762481|389290|606210,Assessment Decision - Qualified,Assessment Decision - Qualified,13/10/2018 11:36:52,0 days 1 hours 3 minutes 31 seconds,3811.0
762481|389290|606210,Assessment Outcome - Successful,Assessment Outcome - Successful,13/10/2018 12:40:23,NA,0.0
1158342|546067|836048,Send for Assessment,Send for Assessment,20/11/2019 10:15:52,19 days 2 hours 30 minutes 37 seconds,1650637.0
1158342|546067|836048,Assessment Decision - Qualified,Assessment Decision - Qualified,9/12/2019 12:46:29,0 days 0 hours 3 minutes 23 seconds,203.0
1158342|546067|836048,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,9/12/2019 12:49:52,4 days 23 hours 37 minutes 40 seconds,430660.0
1158342|546067|836048,Assessment Decision - No Decision,Assessment Decision - No Decision,14/12/2019 12:27:32,0 days 0 hours 0 minutes 19 seconds,19.0
1158342|546067|836048,Assessment Decision - No Decision,Assessment Decision - No Decision,14/12/2019 12:27:51,1 days 20 hours 48 minutes 37 seconds,161317.0
1158342|546067|836048,Assessment Decision - Qualified,Assessment Decision - Qualified,16/12/2019 9:16:28,0 days 0 hours 2 minutes 54 seconds,174.0
1158342|546067|836048,Assessment Decision - No Decision,Assessment Decision - No Decision,16/12/2019 9:19:22,0 days 0 hours 1 minutes 35 seconds,95.0
1158342|546067|836048,Assessment Outcome - Successful,Assessment Outcome - Successful,16/12/2019 9:20:57,NA,0.0
761462|423000|655121,Send for Assessment,Send for Assessment,23/11/2018 11:05:57,0 days 0 hours 0 minutes 27 seconds,27.0
761462|423000|655121,Back to Triage,Back to Triage,23/11/2018 11:06:24,0 days 0 hours 0 minutes 37 seconds,37.0
761462|423000|655121,Put Triage On-Hold,Put Triage On-Hold,23/11/2018 11:07:01,7 days 21 hours 15 minutes 55 seconds,681355.0
761462|423000|655121,AR - Satisfied - further information,AR - Satisfied - Further information (1),1/12/2018 8:22:56,0 days 0 hours 1 minutes 42 seconds,102.0
761462|423000|655121,AR - Reviewed - advanced standing,AR - Reviewed - Credit for previous study,1/12/2018 8:24:38,0 days 0 hours 0 minutes 13 seconds,13.0
761462|423000|655121,Release Triage Hold,Release Triage Hold,1/12/2018 8:24:51,0 days 0 hours 0 minutes 9 seconds,9.0
761462|423000|655121,Send for Assessment,Send for Assessment,1/12/2018 8:25:00,3 days 3 hours 57 minutes 45 seconds,273465.0
761462|423000|655121,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2018 12:22:45,0 days 0 hours 1 minutes 45 seconds,105.0
761462|423000|655121,Assessment Decision - No Decision,Assessment Decision - No Decision,4/12/2018 12:24:30,0 days 0 hours 0 minutes 26 seconds,26.0
761462|423000|655121,Put Assessment On-Hold,Put Assessment On-Hold,4/12/2018 12:24:56,6 days 23 hours 27 minutes 21 seconds,602841.0
761462|423000|655121,Assessment Decision - Qualified,Assessment Decision - Qualified,11/12/2018 11:52:17,0 days 0 hours 1 minutes 51 seconds,111.0
761462|423000|655121,Release Assessment Hold,Release Assessment Hold,11/12/2018 11:54:08,0 days 0 hours 2 minutes 46 seconds,166.0
761462|423000|655121,Assessment Decision - Qualified,Assessment Decision - Qualified,11/12/2018 11:56:54,1 days 11 hours 47 minutes 18 seconds,128838.0
761462|423000|655121,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,12/12/2018 23:44:12,0 days 12 hours 50 minutes 34 seconds,46234.0
761462|423000|655121,Assessment Outcome - Successful,Assessment Outcome - Successful,13/12/2018 12:34:46,NA,0.0
841288|439501|679634,Send for Assessment,Send for Assessment,12/2/2019 11:21:52,0 days 0 hours 1 minutes 54 seconds,114.0
841288|439501|679634,Assessment Decision - No Decision,Assessment Decision - No Decision,12/2/2019 11:23:46,2 days 4 hours 50 minutes 43 seconds,190243.0
841288|439501|679634,Assessment Decision - Qualified,Assessment Decision - Qualified,14/2/2019 16:14:29,0 days 0 hours 1 minutes 33 seconds,93.0
841288|439501|679634,Assessment Decision - Qualified,Assessment Decision - Qualified,14/2/2019 16:16:02,0 days 0 hours 2 minutes 25 seconds,145.0
841288|439501|679634,OC - Created - Other,OC - Created - Evidence of course completion,14/2/2019 16:18:27,0 days 0 hours 0 minutes 54 seconds,54.0
841288|439501|679634,Assessment Outcome - Successful,Assessment Outcome - Successful,14/2/2019 16:19:21,NA,0.0
1023660|451888|694463,Send for Assessment,Send for Assessment,9/1/2019 15:10:29,12 days 17 hours 58 minutes 8 seconds,1101488.0
1023660|451888|694463,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),22/1/2019 9:08:37,2 days 2 hours 23 minutes 43 seconds,181423.0
1023660|451888|694463,Put Assessment On-Hold,Put Assessment On-Hold,24/1/2019 11:32:20,18 days 22 hours 36 minutes 12 seconds,1636572.0
1023660|451888|694463,Release Assessment Hold,Release Assessment Hold,12/2/2019 10:08:32,0 days 0 hours 19 minutes 21 seconds,1161.0
1023660|451888|694463,End My Assessment,End My Assessment,12/2/2019 10:27:53,0 days 23 hours 9 minutes 0 seconds,83340.0
1023660|451888|694463,OC - Created - Other,OC - Created - English language requirements,13/2/2019 9:36:53,0 days 0 hours 1 minutes 52 seconds,112.0
1023660|451888|694463,Assessment Decision - No Decision,Assessment Decision - No Decision,13/2/2019 9:38:45,0 days 0 hours 1 minutes 8 seconds,68.0
1023660|451888|694463,Assessment Decision - No Decision,Assessment Decision - No Decision,13/2/2019 9:39:53,0 days 0 hours 5 minutes 55 seconds,355.0
1023660|451888|694463,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,13/2/2019 9:45:48,NA,0.0
595255|545313|834907,Send for Assessment,Send for Assessment,28/10/2019 13:10:58,0 days 0 hours 4 minutes 36 seconds,276.0
595255|545313|834907,AR - Satisfied - further information,AR - Satisfied - Further information (1),28/10/2019 13:15:34,5 days 0 hours 47 minutes 10 seconds,434830.0
595255|545313|834907,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,2/11/2019 14:02:44,1 days 20 hours 8 minutes 43 seconds,158923.0
595255|545313|834907,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,4/11/2019 10:11:27,NA,0.0
761303|387133|602788,Send for Assessment,Send for Assessment,22/11/2018 17:16:25,8 days 20 hours 34 minutes 36 seconds,765276.0
761303|387133|602788,Assessment Decision - Qualified,Assessment Decision - Qualified,1/12/2018 13:51:01,5 days 22 hours 50 minutes 51 seconds,514251.0
761303|387133|602788,Assessment Outcome - Successful,Assessment Outcome - Successful,7/12/2018 12:41:52,NA,0.0
370421|422466|654297,Send for Assessment,Send for Assessment,30/11/2018 14:27:08,16 days 20 hours 42 minutes 30 seconds,1456950.0
370421|422466|654297,Assessment Decision - No Decision,Assessment Decision - No Decision,17/12/2018 11:09:38,0 days 0 hours 29 minutes 57 seconds,1797.0
370421|422466|654297,Assessment Decision - No Decision,Assessment Decision - No Decision,17/12/2018 11:39:35,0 days 0 hours 0 minutes 53 seconds,53.0
370421|422466|654297,Put Assessment On-Hold,Put Assessment On-Hold,17/12/2018 11:40:28,79 days 2 hours 19 minutes 43 seconds,6833983.0
370421|422466|654297,Release Assessment Hold,Release Assessment Hold,6/3/2019 14:00:11,0 days 0 hours 3 minutes 18 seconds,198.0
370421|422466|654297,Put Assessment On-Hold,Put Assessment On-Hold,6/3/2019 14:03:29,0 days 19 hours 0 minutes 50 seconds,68450.0
370421|422466|654297,Release Assessment Hold,Release Assessment Hold,7/3/2019 9:04:19,0 days 0 hours 0 minutes 31 seconds,31.0
370421|422466|654297,Assessment Decision - Qualified,Assessment Decision - Qualified,7/3/2019 9:04:50,0 days 0 hours 1 minutes 10 seconds,70.0
370421|422466|654297,Assessment Decision - Qualified,Assessment Decision - Qualified,7/3/2019 9:06:00,0 days 0 hours 0 minutes 34 seconds,34.0
370421|422466|654297,Assessment Decision - Qualified,Assessment Decision - Qualified,7/3/2019 9:06:34,0 days 0 hours 7 minutes 43 seconds,463.0
370421|422466|654297,Assessment Decision - Qualified,Assessment Decision - Qualified,7/3/2019 9:14:17,0 days 0 hours 1 minutes 31 seconds,91.0
370421|422466|654297,OC - Created - Other,OC - Created - Evidence of course completion,7/3/2019 9:15:48,0 days 0 hours 1 minutes 42 seconds,102.0
370421|422466|654297,Assessment Outcome - Successful,Assessment Outcome - Successful,7/3/2019 9:17:30,NA,0.0
912065|554830|848605,Send for Assessment,Send for Assessment,2/12/2019 11:23:41,1 days 23 hours 42 minutes 52 seconds,171772.0
912065|554830|848605,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2019 11:06:33,8 days 1 hours 54 minutes 52 seconds,698092.0
912065|554830|848605,Assessment Decision - Qualified,Assessment Decision - Qualified,12/12/2019 13:01:25,0 days 0 hours 7 minutes 56 seconds,476.0
912065|554830|848605,Assessment Decision - Qualified,Assessment Decision - Qualified,12/12/2019 13:09:21,0 days 0 hours 3 minutes 33 seconds,213.0
912065|554830|848605,Assessment Outcome - Successful,Assessment Outcome - Successful,12/12/2019 13:12:54,NA,0.0
910691|549447|842996,Send for Assessment,Send for Assessment,20/11/2019 9:31:33,33 days 4 hours 50 minutes 30 seconds,2868630.0
910691|549447|842996,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/12/2019 14:22:03,NA,0.0
790374|363161|566161,Send for Assessment,Send for Assessment,31/5/2018 12:22:36,0 days 3 hours 16 minutes 52 seconds,11812.0
790374|363161|566161,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,31/5/2018 15:39:28,33 days 19 hours 4 minutes 49 seconds,2919889.0
790374|363161|566161,End My Assessment,End My Assessment,4/7/2018 10:44:17,0 days 1 hours 11 minutes 57 seconds,4317.0
790374|363161|566161,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,4/7/2018 11:56:14,37 days 4 hours 21 minutes 1 seconds,3212461.0
790374|363161|566161,Assessment Decision - Qualified,Assessment Decision - Qualified,10/8/2018 16:17:15,0 days 0 hours 0 minutes 0 seconds,0.0
790374|363161|566161,Assessment Outcome - Successful,Assessment Outcome - Successful,10/8/2018 16:17:15,NA,0.0
1037904|382800|596199,Send for Assessment,Send for Assessment,6/9/2018 14:52:59,0 days 0 hours 0 minutes 26 seconds,26.0
1037904|382800|596199,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,6/9/2018 14:53:25,0 days 0 hours 0 minutes 32 seconds,32.0
1037904|382800|596199,OC - Created - Other,OC - Created - English language requirements,6/9/2018 14:53:57,0 days 21 hours 33 minutes 19 seconds,77599.0
1037904|382800|596199,Assessment Decision - No Decision,Assessment Decision - No Decision,7/9/2018 12:27:16,36 days 0 hours 19 minutes 14 seconds,3111554.0
1037904|382800|596199,Assessment Decision - Qualified,Assessment Decision - Qualified,13/10/2018 12:46:30,3 days 23 hours 5 minutes 21 seconds,342321.0
1037904|382800|596199,Acacdemic - Assessment Decision - No Decision,Acacdemic - Assessment Decision - No Decision,17/10/2018 11:51:51,0 days 0 hours 0 minutes 18 seconds,18.0
1037904|382800|596199,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,17/10/2018 11:52:09,0 days 0 hours 0 minutes 8 seconds,8.0
1037904|382800|596199,End My Assessment,End My Assessment,17/10/2018 11:52:17,8 days 4 hours 5 minutes 4 seconds,705904.0
1037904|382800|596199,Assessment Outcome - Successful,Assessment Outcome - Successful,25/10/2018 15:57:21,NA,0.0
856581|553962|847368,Send for Assessment,Send for Assessment,2/12/2019 10:34:30,12 days 3 hours 50 minutes 56 seconds,1050656.0
856581|553962|847368,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,14/12/2019 14:25:26,NA,0.0
1047760|394740|614314,Send for Assessment,Send for Assessment,13/11/2018 16:32:31,12 days 17 hours 26 minutes 0 seconds,1099560.0
1047760|394740|614314,Assessment Decision - Qualified,Assessment Decision - Qualified,26/11/2018 9:58:31,0 days 12 hours 59 minutes 25 seconds,46765.0
1047760|394740|614314,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,26/11/2018 22:57:56,51 days 12 hours 30 minutes 45 seconds,4451445.0
1047760|394740|614314,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,17/1/2019 11:28:41,NA,0.0
370421|359353|560157,Send for Assessment,Send for Assessment,15/5/2018 10:57:55,0 days 5 hours 6 minutes 12 seconds,18372.0
370421|359353|560157,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,15/5/2018 16:04:07,30 days 0 hours 9 minutes 4 seconds,2592544.0
370421|359353|560157,Assessment Decision - Qualified,Assessment Decision - Qualified,14/6/2018 16:13:11,0 days 0 hours 12 minutes 9 seconds,729.0
370421|359353|560157,Assessment Decision - No Decision,Assessment Decision - No Decision,14/6/2018 16:25:20,0 days 0 hours 14 minutes 34 seconds,874.0
370421|359353|560157,Put Assessment On-Hold,Put Assessment On-Hold,14/6/2018 16:39:54,28 days 23 hours 11 minutes 34 seconds,2502694.0
370421|359353|560157,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,13/7/2018 15:51:28,NA,0.0
916707|527513|807851,Send for Assessment,Send for Assessment,9/10/2019 12:26:27,20 days 4 hours 4 minutes 6 seconds,1742646.0
916707|527513|807851,Assessment Decision - Qualified,Assessment Decision - Qualified,29/10/2019 16:30:33,0 days 0 hours 0 minutes 0 seconds,0.0
916707|527513|807851,Assessment Outcome - Successful,Assessment Outcome - Successful,29/10/2019 16:30:33,NA,0.0
694902|427652|662649,Send for Assessment,Send for Assessment,5/12/2018 14:28:40,2 days 23 hours 8 minutes 7 seconds,256087.0
694902|427652|662649,Assessment Decision - Qualified,Assessment Decision - Qualified,8/12/2018 13:36:47,3 days 0 hours 55 minutes 4 seconds,262504.0
694902|427652|662649,Assessment Outcome - Successful,Assessment Outcome - Successful,11/12/2018 14:31:51,NA,0.0
832599|476717|731357,Send for Assessment,Send for Assessment,18/6/2019 12:04:07,0 days 4 hours 9 minutes 22 seconds,14962.0
832599|476717|731357,Assessment Decision - Qualified,Assessment Decision - Qualified,18/6/2019 16:13:29,8 days 18 hours 23 minutes 4 seconds,757384.0
832599|476717|731357,Assessment Outcome - Successful,Assessment Outcome - Successful,27/6/2019 10:36:33,NA,0.0
1160965|549292|840522,Send for Assessment,Send for Assessment,25/11/2019 12:40:07,4 days 4 hours 16 minutes 28 seconds,360988.0
1160965|549292|840522,Assessment Decision - Qualified,Assessment Decision - Qualified,29/11/2019 16:56:35,53 days 3 hours 5 minutes 2 seconds,4590302.0
1160965|549292|840522,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,21/1/2020 20:01:37,0 days 0 hours 0 minutes 8 seconds,8.0
1160965|549292|840522,End My Assessment,End My Assessment,21/1/2020 20:01:45,6 days 20 hours 55 minutes 38 seconds,593738.0
1160965|549292|840522,Assessment Outcome - Successful,Assessment Outcome - Successful,28/1/2020 16:57:23,NA,0.0
1031372|373894|583014,Send for Assessment,Send for Assessment,31/7/2018 16:02:36,2 days 18 hours 39 minutes 33 seconds,239973.0
1031372|373894|583014,Assessment Decision - Qualified,Assessment Decision - Qualified,3/8/2018 10:42:09,0 days 0 hours 0 minutes 59 seconds,59.0
1031372|373894|583014,Assessment Decision - Qualified,Assessment Decision - Qualified,3/8/2018 10:43:08,23 days 22 hours 47 minutes 51 seconds,2069271.0
1031372|373894|583014,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,27/8/2018 9:30:59,0 days 0 hours 0 minutes 13 seconds,13.0
1031372|373894|583014,End My Assessment,End My Assessment,27/8/2018 9:31:12,10 days 6 hours 23 minutes 25 seconds,887005.0
1031372|373894|583014,OC - Created - Other,OC - Created - Evidence of course completion,6/9/2018 15:54:37,0 days 0 hours 7 minutes 20 seconds,440.0
1031372|373894|583014,Assessment Outcome - Successful,Assessment Outcome - Successful,6/9/2018 16:01:57,NA,0.0
761104|300968|477011,Send for Assessment,Send for Assessment,7/11/2017 13:02:54,63 days 1 hours 57 minutes 1 seconds,5450221.0
761104|300968|477011,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,9/1/2018 14:59:55,7 days 22 hours 40 minutes 25 seconds,686425.0
761104|300968|477011,Assessment Decision - Qualified,Assessment Decision - Qualified,17/1/2018 13:40:20,0 days 0 hours 0 minutes 0 seconds,0.0
761104|300968|477011,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,17/1/2018 13:40:20,NA,0.0
1133551|508732|780634,Send for Assessment,Send for Assessment,24/9/2019 15:51:33,0 days 0 hours 7 minutes 4 seconds,424.0
1133551|508732|780634,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,24/9/2019 15:58:37,17 days 19 hours 26 minutes 7 seconds,1538767.0
1133551|508732|780634,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,12/10/2019 11:24:44,2 days 21 hours 45 minutes 25 seconds,251125.0
1133551|508732|780634,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,15/10/2019 9:10:09,NA,0.0
1150782|553964|847370,Send for Assessment,Send for Assessment,6/12/2019 11:18:16,8 days 2 hours 17 minutes 14 seconds,699434.0
1150782|553964|847370,Assessment Decision - No Decision,Assessment Decision - No Decision,14/12/2019 13:35:30,1 days 6 hours 47 minutes 24 seconds,110844.0
1150782|553964|847370,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,15/12/2019 20:22:54,2 days 19 hours 6 minutes 16 seconds,241576.0
1150782|553964|847370,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,18/12/2019 15:29:10,NA,0.0
