CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME
904615|470079|721767,Manage Acceptance,Manage Acceptance,4/12/2019 13:12:09
904615|470079|721767,Accept,Accept,4/12/2019 13:12:09
825772|382232|595339,Release Offer,Release Offer,30/8/2018 15:24:02
825772|382232|595339,Accept,Accept,3/9/2018 16:13:16
1062442|417626|647339,Release Offer,Release Offer,29/1/2019 16:32:07
1062442|417626|647339,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,1/2/2019 12:44:08
1062442|417626|647339,Accept,Accept,28/2/2019 20:04:16
1055862|408147|737527,Release Offer,Release Offer,24/10/2019 12:42:19
1055862|408147|737527,OC - Satisfied - Other,OC - Satisfied - English language requirements,6/11/2019 11:28:47
1055862|408147|737527,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,6/11/2019 11:30:06
1031137|404181|627078,Release Offer,Release Offer,12/12/2018 15:41:41
1031137|404181|627078,Defer,Defer,8/1/2019 14:53:43
1156080|542022|829532,Release Offer,Release Offer,7/1/2020 9:36:51
1156080|542022|829532,Defer,Defer,14/1/2020 18:15:04
1059020|413115|640412,Release Offer,Release Offer,11/3/2019 16:18:03
1023665|363847|567319,Release Offer,Release Offer,22/6/2018 13:47:48
1023665|363847|567319,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),12/7/2018 15:39:22
1029294|371540|579413,Release Offer,Release Offer,19/9/2018 16:36:23
1029294|371540|579413,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,9/1/2019 10:35:00
1029294|371540|579413,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,30/1/2019 13:57:16
1029294|371540|579413,Accept,Accept,30/1/2019 14:06:47
1132838|507789|779176,Release Offer,Release Offer,12/10/2019 11:00:07
1004285|339903|531104,Release Offer,Release Offer,20/4/2018 15:23:35
1004285|339903|531104,AR - Created - Other,AR - Created - Acceptance agreement (International),26/4/2018 9:17:10
1004285|339903|531104,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),1/5/2018 14:59:47
1004285|339903|531104,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),1/5/2018 15:00:26
1004285|339903|531104,Accept,Accept,26/12/2018 22:34:02
1049194|396703|617295,Release Offer,Release Offer,25/1/2019 12:07:57
1049194|396703|617295,Defer,Defer,11/5/2019 11:48:16
1153167|537402|822468,Release Offer,Release Offer,15/1/2020 17:14:53
1153167|537402|822468,OC - Created - Other,OC - Created - English language requirements,16/1/2020 15:10:24
1032722|375810|585764,Release Offer,Release Offer,14/8/2018 10:31:06
1032722|375810|585764,Defer,Defer,2/4/2019 10:12:18
1065379|421888|653422,Release Offer,Release Offer,10/9/2019 12:47:07
1103464|474796|728513,Release Offer,Release Offer,6/6/2019 11:40:15
1103464|474796|728513,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,18/12/2019 15:02:33
1155513|541015|827915,Release Offer,Release Offer,26/11/2019 15:37:07
1155513|541015|827915,AR - Satisfied - Other,AR - Satisfied - Further information � Preference order required as submitted multiple 1st prefer applications,2/12/2019 14:54:29
1155513|541015|827915,OC - Satisfied - Other,OC - Satisfied - English language requirements,2/12/2019 15:13:07
782215|416119|645201,Release Offer,Release Offer,27/11/2018 10:40:46
782215|416119|645201,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,3/12/2018 16:10:16
1069645|428003|663132,Release Offer,Release Offer,7/3/2019 13:15:24
1069645|428003|663132,Defer,Defer,21/11/2019 9:28:52
1102040|469824|721423,Release Offer,Release Offer,27/5/2019 15:30:46
1020315|359488|560399,Release Offer,Release Offer,20/6/2018 16:06:51
1020315|359488|560399,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,7/9/2018 17:11:27
1020315|359488|560399,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,18/12/2018 11:28:21
1020315|359488|560399,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,18/12/2018 11:28:36
1020315|359488|560399,"AR - Satisfied - financial (sponsorship, scholarship etc)",AR - Satisfied - Sponsorship arrangements,18/12/2018 11:28:44
1020315|359488|560399,Accept,Accept,24/12/2018 17:17:31
1035554|379357|591001,Release Offer,Release Offer,18/9/2018 9:20:57
1035554|379357|591001,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,26/9/2018 10:39:47
1035554|379357|591001,OC - Satisfied - Other,OC - Satisfied - English language requirements,20/2/2019 12:28:19
1035554|379357|591001,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,28/2/2019 13:54:57
1104239|472289|724899,Release Offer,Release Offer,21/5/2019 14:37:08
1104239|472289|724899,OC - Created - Other,OC - Created - English language requirements,21/5/2019 14:49:12
1104239|472289|724899,OC - Satisfied - Other,OC - Satisfied - English language requirements,22/5/2019 12:40:45
1104239|472289|724899,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/5/2019 12:41:04
1104239|472289|724899,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,22/5/2019 12:44:06
1104239|472289|724899,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/5/2019 12:44:18
1125676|498040|764750,Release Offer,Release Offer,6/9/2019 15:53:16
1103638|471639|723996,Release Offer,Release Offer,11/5/2019 13:45:13
1103638|471639|723996,Defer,Defer,3/6/2019 11:18:19
841262|464635|713742,Release Offer,Release Offer,9/5/2019 12:46:19
841262|464635|713742,OC - Awaiting External Response - Other,OC - Awaiting External Response - Evidence of course completion,12/7/2019 18:25:46
841262|464635|713742,Defer,Defer,29/10/2019 9:43:57
1096407|463040|711226,Release Offer,Release Offer,24/6/2019 15:34:19
1096407|463040|711226,Assessment Decision - Qualified,Assessment Decision - Qualified,25/6/2019 12:15:03
1096407|463040|711226,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,3/10/2019 16:42:56
1101438|469145|720446,Release Offer,Release Offer,11/5/2019 13:18:52
1101438|469145|720446,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,9/9/2019 12:00:56
1101438|469145|720446,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,9/9/2019 12:01:04
1101438|469145|720446,Defer,Defer,10/9/2019 9:10:50
1071192|430000|711570,Release Offer,Release Offer,11/9/2019 11:55:06
1071192|430000|711570,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/9/2019 9:55:54
1071192|430000|711570,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),1/11/2019 10:08:20
1020554|359812|560898,Release Offer,Release Offer,20/6/2018 15:32:30
1020554|359812|560898,AR - Created - Other,AR - Created - CONDITIONAL Acceptance agreement (International),25/6/2018 12:14:09
1020554|359812|560898,OC - Created - Other,OC - Created - UMELBP (H3),25/6/2018 12:14:18
1020554|359812|560898,AR - Satisfied - Other,AR - Satisfied - CONDITIONAL Acceptance agreement (International),9/8/2018 9:57:00
1020554|359812|560898,OC - Created - Other,OC - Created - Overseas Student Health Cover details,9/8/2018 9:57:07
1020554|359812|560898,OC - Satisfied - Other,OC - Satisfied - Overseas Student Health Cover details,9/8/2018 9:57:26
1020554|359812|560898,Accept,Accept,9/8/2018 9:57:41
900962|507020|777977,Release Offer,Release Offer,9/10/2019 15:18:56
900962|507020|777977,Manage Acceptance,Manage Acceptance,8/12/2019 21:46:08
900962|507020|777977,Accept,Accept,8/12/2019 21:46:08
1056745|409444|635025,Release Offer,Release Offer,18/12/2018 14:56:41
1056745|409444|635025,OC - Created - Other,OC - Created - Evidence of course completion,18/12/2018 14:57:30
1056745|409444|635025,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,7/1/2019 17:42:32
1056745|409444|635025,Accept,Accept,15/1/2019 16:52:40
1128434|501914|770408,Release Offer,Release Offer,13/9/2019 12:02:58
1128434|501914|770408,OC - Satisfied - Other,OC - Satisfied - English language requirements,24/9/2019 15:13:10
1128434|501914|770408,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,24/9/2019 15:23:32
1128434|501914|770408,AR - Satisfied - further information,AR - Satisfied - Further information (3),24/9/2019 15:27:37
1128434|501914|770408,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,30/10/2019 15:43:46
1128434|501914|770408,Manage Acceptance,Manage Acceptance,30/10/2019 15:46:17
1128434|501914|770408,Accept,Accept,30/10/2019 15:46:17
1125837|498274|765104,Release Offer,Release Offer,12/9/2019 13:32:24
1125837|498274|765104,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/9/2019 11:46:28
1060292|414432|642368,Release Offer,Release Offer,3/12/2018 13:32:05
1060292|414432|642368,Defer,Defer,21/1/2019 19:44:35
1153386|537739|822976,Release Offer,Release Offer,25/11/2019 12:10:16
1153386|537739|822976,Accept,Accept,17/12/2019 16:52:20
1039918|384706|599150,Release Offer,Release Offer,13/10/2018 11:07:11
1039918|384706|599150,Accept,Accept,7/12/2018 1:15:59
1038525|382941|596418,Release Offer,Release Offer,25/9/2018 15:24:44
1104258|534028|817321,Release Offer,Release Offer,4/11/2019 12:07:08
1104258|534028|817321,OC - Not Satisfied - Other,OC - Not Satisfied - Evidence of course completion,14/11/2019 9:59:48
1104258|534028|817321,Decline,Decline,14/11/2019 10:01:01
1045927|392438|610926,Release Offer,Release Offer,26/10/2018 16:35:53
1045927|392438|610926,Accept,Accept,28/10/2018 21:31:21
1012830|350424|546748,Release Offer,Release Offer,8/8/2018 10:03:29
1012830|350424|546748,Accept,Accept,17/8/2018 18:00:10
1107349|476043|730282,Release Offer,Release Offer,11/5/2019 12:39:58
1107349|476043|730282,Defer,Defer,1/7/2019 21:23:06
1109356|478812|734522,Release Offer,Release Offer,15/5/2019 15:39:18
1147588|528654|809590,Release Offer,Release Offer,14/12/2019 15:05:06
1147588|528654|809590,Manage Acceptance,Manage Acceptance,24/12/2019 22:49:16
1147588|528654|809590,Accept,Accept,24/12/2019 22:49:16
1019959|361125|562974,Release Offer,Release Offer,2/7/2018 14:17:11
1028846|370912|578507,Release Offer,Release Offer,21/11/2018 14:46:46
1028846|370912|578507,OC - Satisfied - Other,OC - Satisfied - English language requirements,7/1/2019 10:43:52
1028846|370912|578507,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,22/1/2019 11:49:07
1028846|370912|578507,Accept,Accept,22/1/2019 18:34:00
986037|317125|501992,Release Offer,Release Offer,13/2/2018 17:03:15
986037|317125|501992,Defer,Defer,2/7/2018 16:29:41
1029078|371194|578924,Release Offer,Release Offer,17/8/2018 13:43:54
1067480|424987|657999,Release Offer,Release Offer,28/3/2019 11:23:00
1067480|424987|657999,OC - Satisfied - Other,OC - Satisfied - English language requirements,22/7/2019 10:52:57
1067480|424987|657999,OC - Satisfied - Other,OC - Satisfied - UMELBP (H3),22/7/2019 10:53:04
932388|346413|540874,Release Offer,Release Offer,17/4/2018 13:10:39
932388|346413|540874,OC - Created - Other,OC - Created - Evidence of course completion,17/4/2018 13:11:16
932388|346413|540874,Accept,Accept,18/4/2018 19:19:03
904596|540739|827469,Release Offer,Release Offer,21/11/2019 14:18:35
904596|540739|827469,Accept,Accept,5/12/2019 14:34:24
1010353|347393|542310,Release Offer,Release Offer,29/5/2018 16:00:32
1010353|347393|542310,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,9/10/2018 14:14:58
1010353|347393|542310,Defer,Defer,9/10/2018 14:17:05
1058117|411309|637770,Release Offer,Release Offer,2/1/2019 11:05:11
1058132|411328|637797,Release Offer,Release Offer,14/3/2019 15:45:34
1058132|411328|637797,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),9/5/2019 14:36:24
1159802|552047|844551,Release Offer,Release Offer,20/12/2019 15:34:12
1035151|558928|855193,Release Offer,Release Offer,6/1/2020 16:38:40
1035151|558928|855193,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,21/1/2020 11:29:46
1035151|558928|855193,Accept,Accept,21/1/2020 11:33:00
1039873|384644|599059,Release Offer,Release Offer,26/9/2018 12:16:56
1039873|384644|599059,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,1/2/2019 12:16:57
960420|455155|699451,Release Offer,Release Offer,9/5/2019 16:00:54
972004|293288|477360,Release Offer,Release Offer,1/6/2018 14:28:20
972004|293288|477360,AR - Created - Other,AR - Created - Acceptance agreement (International),10/7/2018 9:14:59
972004|293288|477360,AR - Created - Other,AR - Created - Acceptance agreement (International),10/7/2018 9:14:59
1014680|352679|550205,Release Offer,Release Offer,12/7/2018 11:25:13
1014680|352679|550205,Accept,Accept,17/7/2018 21:21:41
962540|275613|438844,Release Offer,Release Offer,28/11/2017 11:53:42
962540|275613|438844,Defer,Defer,14/5/2018 16:19:32
1026899|368000|574176,Release Offer,Release Offer,17/9/2018 15:39:47
1026899|368000|574176,Defer,Defer,26/4/2019 15:26:46
1045261|391490|609509,Release Offer,Release Offer,13/11/2018 16:46:52
1045261|391490|609509,OC - Created - Other,OC - Created - English language requirements,15/11/2018 12:05:32
1071035|429794|665788,Release Offer,Release Offer,28/2/2019 15:32:11
1008715|345455|539473,Release Offer,Release Offer,17/4/2018 15:21:39
1008715|345455|539473,OC - Created - Other,OC - Created - Evidence of course completion,17/4/2018 15:21:52
1008715|345455|539473,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,13/6/2018 10:18:32
1008715|345455|539473,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,15/6/2018 14:13:42
1008715|345455|539473,OC - Created - Other,OC - Created - Overseas Student Health Cover details,21/9/2018 9:19:37
1008715|345455|539473,OC - Satisfied - Other,OC - Satisfied - Overseas Student Health Cover details,21/9/2018 9:20:09
1008715|345455|539473,Accept,Accept,21/9/2018 9:26:22
1150903|534065|817371,Release Offer,Release Offer,15/1/2020 16:13:26
1054407|406087|629837,Release Offer,Release Offer,18/12/2018 14:36:23
1054407|406087|629837,Defer,Defer,26/4/2019 15:34:27
858911|553291|846343,Release Offer,Release Offer,23/12/2019 16:01:39
858911|553291|846343,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,24/12/2019 11:32:39
858911|553291|846343,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,24/12/2019 11:34:07
858911|553291|846343,AR - Created - further information,AR - Created - Further information (1),14/1/2020 13:18:32
858911|553291|846343,Accept,Accept,16/1/2020 9:15:04
1128615|502185|770792,Release Offer,Release Offer,24/9/2019 15:52:39
1056369|408913|634231,Release Offer,Release Offer,18/2/2019 12:36:05
1056369|408913|634231,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,12/4/2019 9:43:44
1056369|408913|634231,AR - Created - Other,AR - Created - CONDITIONAL Acceptance agreement (International),12/4/2019 9:44:13
1056369|408913|634231,Accept,Accept,10/5/2019 11:19:24
1152278|536494|821129,Release Offer,Release Offer,8/1/2020 14:46:36
1152278|536494|821129,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,15/1/2020 10:47:51
1152278|536494|821129,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,20/1/2020 14:05:36
1152278|536494|821129,Accept,Accept,20/1/2020 14:06:42
1014878|352898|550501,Release Offer,Release Offer,31/7/2018 14:44:20
1014878|352898|550501,Accept,Accept,24/8/2018 10:53:26
813079|379336|590970,Release Offer,Release Offer,6/9/2018 14:01:01
813079|379336|590970,OC - Created - Other,OC - Created - Evidence of course completion,6/9/2018 14:01:42
813079|379336|590970,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,3/12/2018 15:32:46
813079|379336|590970,AR - Created - Other,AR - Created - Overseas Student Health Cover details,31/12/2018 13:58:35
813079|379336|590970,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,31/12/2018 13:59:00
813079|379336|590970,Accept,Accept,31/12/2018 14:04:05
657605|337469|527946,Release Offer,Release Offer,13/4/2018 15:40:24
657605|337469|527946,AR - Created - Other,AR - Created - Acceptance agreement (International),26/4/2018 9:49:25
657605|337469|527946,Accept,Accept,11/11/2018 18:45:27
1137255|514123|788542,Release Offer,Release Offer,2/10/2019 13:30:10
1137255|514123|788542,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,8/10/2019 14:10:43
1137255|514123|788542,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,16/10/2019 9:57:33
1137255|514123|788542,OC - Requested - Other,OC - Requested - Evidence of course completion,16/10/2019 9:57:40
1137255|514123|788542,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,16/10/2019 9:57:49
1137255|514123|788542,"AR - Satisfied - financial (sponsorship, scholarship etc)",AR - Satisfied - Sponsorship arrangements,16/10/2019 9:58:00
1063359|419432|650071,Release Offer,Release Offer,7/12/2018 12:09:17
1063359|419432|650071,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),21/1/2019 14:56:44
895889|482673|740566,Release Offer,Release Offer,27/8/2019 17:39:57
895889|482673|740566,OC - Created - Other,OC - Created - Evidence of course completion,27/8/2019 17:42:13
895889|482673|740566,OC - Not Satisfied - Other,OC - Not Satisfied - Evidence of course completion,18/12/2019 16:31:09
895889|482673|740566,Withdraw,Withdraw,18/12/2019 16:32:11
895889|482673|740566,Restart Offer Workflow,Restart Offer Workflow,18/12/2019 16:32:37
895889|482673|740566,Release Offer,Release Offer,18/12/2019 16:32:55
895889|482673|740566,Accept,Accept,18/12/2019 16:32:57
804597|464214|713086,Release Offer,Release Offer,2/5/2019 12:24:19
804597|464214|713086,OC - Created - Other,OC - Created - Evidence of course completion,2/5/2019 12:24:29
804597|464214|713086,Accept,Accept,5/7/2019 10:50:49
983458|313161|496023,Release Offer,Release Offer,23/2/2018 14:06:47
983458|313161|496023,Defer,Defer,2/5/2018 11:51:42
1029231|371436|579269,Release Offer,Release Offer,17/8/2018 14:16:59
1134011|509305|781479,Release Offer,Release Offer,29/10/2019 15:52:56
1134011|509305|781479,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,11/11/2019 11:03:19
1134011|509305|781479,Accept,Accept,11/11/2019 11:06:48
1061232|418555|648750,Release Offer,Release Offer,14/12/2018 16:59:35
1061232|418555|648750,OC - Satisfied - Other,OC - Satisfied - English language requirements,2/1/2019 15:08:32
1061232|418555|648750,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,2/1/2019 15:08:58
1061232|418555|648750,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,2/1/2019 15:09:10
1061232|418555|648750,Accept,Accept,10/1/2019 16:25:16
1028572|370265|577729,Release Offer,Release Offer,27/7/2018 14:25:44
960381|272151|433505,Release Offer,Release Offer,24/10/2017 15:31:05
960381|272151|433505,Defer,Defer,5/7/2018 19:04:11
1109474|478289|733780,Release Offer,Release Offer,2/8/2019 14:32:55
1109474|478289|733780,OC - Created - Other,OC - Created - Evidence of course completion,2/8/2019 14:33:15
1011872|349298|545123,Release Offer,Release Offer,6/6/2018 16:18:14
1042824|388392|604854,Release Offer,Release Offer,28/10/2018 9:48:06
1073646|433334|704303,Release Offer,Release Offer,6/3/2019 12:09:16
1073646|433334|704303,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,8/4/2019 10:35:55
1103950|471983|724470,Release Offer,Release Offer,12/9/2019 10:48:49
1095193|461473|708878,Release Offer,Release Offer,17/5/2019 11:12:24
1095193|461473|708878,Defer,Defer,12/12/2019 11:25:15
1135419|511078|784038,Release Offer,Release Offer,12/10/2019 15:02:13
825976|379148|590705,Release Offer,Release Offer,22/8/2018 11:55:16
825976|379148|590705,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,3/12/2018 15:29:50
825976|379148|590705,Decline,Decline,5/2/2019 17:49:58
1010889|348074|543325,Release Offer,Release Offer,13/4/2018 16:03:28
1010889|348074|543325,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,7/1/2019 11:19:40
1010889|348074|543325,OC - Created - Other,OC - Created - English language requirements,7/1/2019 11:30:05
1010889|348074|543325,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,7/1/2019 13:35:37
1010889|348074|543325,Defer,Defer,21/1/2019 18:24:51
1086973|450000|691641,Release Offer,Release Offer,5/3/2019 14:35:33
1086973|450000|691641,OC - Satisfied - Other,OC - Satisfied - English language requirements,25/3/2019 15:09:31
1086973|450000|691641,Accept,Accept,26/3/2019 13:10:59
1112552|481682|738938,Release Offer,Release Offer,28/6/2019 11:46:49
1133495|514951|789724,Release Offer,Release Offer,1/11/2019 12:32:21
1133495|514951|789724,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,4/11/2019 17:12:54
1133495|514951|789724,OC - Satisfied - Other,OC - Satisfied - English language requirements,4/11/2019 17:13:32
1133495|514951|789724,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,4/11/2019 17:13:42
1133495|514951|789724,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,4/11/2019 17:13:50
1133495|514951|789724,"AR - Satisfied - financial (sponsorship, scholarship etc)",AR - Satisfied - Sponsorship arrangements,4/11/2019 17:13:56
1133495|514951|789724,Defer,Defer,24/1/2020 14:57:36
977125|302734|479808,Release Offer,Release Offer,5/12/2017 15:32:16
977125|302734|479808,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,21/6/2018 12:41:32
977125|302734|479808,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,15/8/2018 14:44:40
977125|302734|479808,OC - Created - Other,OC - Created - UMELBP (H3),15/8/2018 14:44:58
977125|302734|479808,AR - Created - Other,AR - Created - CONDITIONAL Acceptance agreement (International),15/8/2018 14:45:20
977125|302734|479808,Accept,Accept,28/8/2018 9:06:06
1119316|489782|752466,Release Offer,Release Offer,28/6/2019 12:51:11
1119316|489782|752466,Manage Acceptance,Manage Acceptance,19/7/2019 22:23:56
1119316|489782|752466,Accept,Accept,19/7/2019 22:23:56
1110496|479272|735163,Release Offer,Release Offer,11/5/2019 14:51:30
1110496|479272|735163,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,28/5/2019 16:16:25
1110496|479272|735163,Accept,Accept,28/5/2019 18:01:57
1110661|479448|735415,Release Offer,Release Offer,17/5/2019 14:02:26
1110661|479448|735415,OC - Reviewed - Other,OC - Reviewed - English language requirements,6/6/2019 13:28:25
1105135|473396|740045,Release Offer,Release Offer,10/5/2019 17:13:08
1046223|393134|611961,Release Offer,Release Offer,20/3/2019 15:41:38
1046223|393134|611961,Accept,Accept,22/3/2019 15:12:30
1131167|505540|775751,Release Offer,Release Offer,25/9/2019 12:15:21
1065943|422686|712042,Release Offer,Release Offer,7/3/2019 9:36:18
1131192|505567|775794,Release Offer,Release Offer,23/9/2019 13:21:04
1131192|505567|775794,Defer,Defer,2/12/2019 13:05:22
860149|473996|727360,Release Offer,Release Offer,7/6/2019 11:51:20
860149|473996|727360,Manage Acceptance,Manage Acceptance,18/9/2019 20:57:06
860149|473996|727360,Accept,Accept,18/9/2019 20:57:06
901113|555368|849373,Release Offer,Release Offer,19/12/2019 16:03:03
1128908|502586|771406,Release Offer,Release Offer,28/8/2019 10:28:21
1128908|502586|771406,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,20/1/2020 14:43:55
1128908|502586|771406,AR - Created - further information,AR - Created - Further information (1),20/1/2020 14:44:44
1128908|502586|771406,AR - Satisfied - further information,AR - Satisfied - Further information (1),20/1/2020 14:45:11
1128908|502586|771406,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,31/1/2020 13:41:44
1128908|502586|771406,Manage Acceptance,Manage Acceptance,31/1/2020 13:44:47
1128908|502586|771406,Accept,Accept,31/1/2020 13:44:47
987227|342905|535711,Release Offer,Release Offer,27/7/2018 11:03:37
987227|342905|535711,Accept,Accept,28/7/2018 13:08:57
1005382|341350|533492,Release Offer,Release Offer,10/4/2018 13:55:22
1005382|341350|533492,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,25/9/2018 13:57:14
1005382|341350|533492,AR - Created - agent,AR - Created - Appointment of authorised representative,25/9/2018 13:59:21
1005382|341350|533492,AR - Created - agent,AR - Created - Details of authorised representative,25/9/2018 13:59:28
1005382|341350|533492,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,25/9/2018 13:59:56
1005382|341350|533492,AR - Created - applicant demographics,AR - Created - Payment of international application fee,25/9/2018 14:02:12
1005382|341350|533492,AR - Requested - applicant demographics,AR - Requested - Payment of international application fee,25/9/2018 14:02:19
1030687|373197|581944,Release Offer,Release Offer,25/9/2018 15:53:45
1030687|373197|581944,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),1/10/2018 8:26:30
1030687|373197|581944,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,4/10/2018 15:11:31
1030687|373197|581944,Accept,Accept,20/12/2018 6:36:45
1150971|534610|818186,Release Offer,Release Offer,16/1/2020 12:39:08
1132599|507485|778684,Release Offer,Release Offer,12/10/2019 15:27:49
1149793|532041|814334,Release Offer,Release Offer,5/11/2019 15:42:23
1149793|532041|814334,Accept,Accept,27/11/2019 9:20:11
1119045|489500|752057,Release Offer,Release Offer,10/10/2019 12:44:52
924998|485435|844707,Release Offer,Release Offer,22/11/2019 16:04:34
924998|485435|844707,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),2/12/2019 10:52:45
924998|485435|844707,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,8/1/2020 15:06:38
